Units,scenario,region,gcam-consumer,nodeinput,input,year,value
Pcal/yr,Reference,Australia_NZ,FoodDemand,FoodDemand,FoodDemand_Staples,2100,16.7675
Pcal/yr,Reference,Brazil,FoodDemand,FoodDemand,FoodDemand_NonStaples,1975,36.8167
Pcal/yr,Reference,Brazil,FoodDemand,FoodDemand,FoodDemand_NonStaples,1990,65.5723
Pcal/yr,Reference,Brazil,FoodDemand,FoodDemand,FoodDemand_NonStaples,2005,105.086
Pcal/yr,Reference,Brazil,FoodDemand,FoodDemand,FoodDemand_NonStaples,2010,131.092
Pcal/yr,Reference,Brazil,FoodDemand,FoodDemand,FoodDemand_NonStaples,2015,151.882
Pcal/yr,Reference,Brazil,FoodDemand,FoodDemand,FoodDemand_NonStaples,2020,159.135
Pcal/yr,Reference,Brazil,FoodDemand,FoodDemand,FoodDemand_NonStaples,2025,168.135
Pcal/yr,Reference,Brazil,FoodDemand,FoodDemand,FoodDemand_NonStaples,2030,177.415
Pcal/yr,Reference,Brazil,FoodDemand,FoodDemand,FoodDemand_NonStaples,2035,185.178
Pcal/yr,Reference,Brazil,FoodDemand,FoodDemand,FoodDemand_NonStaples,2040,191.918
Pcal/yr,Reference,Brazil,FoodDemand,FoodDemand,FoodDemand_NonStaples,2045,197.514
Pcal/yr,Reference,Brazil,FoodDemand,FoodDemand,FoodDemand_NonStaples,2050,201.803
Pcal/yr,Reference,Brazil,FoodDemand,FoodDemand,FoodDemand_NonStaples,2055,204.832
Pcal/yr,Reference,Brazil,FoodDemand,FoodDemand,FoodDemand_NonStaples,2060,206.82
Pcal/yr,Reference,Brazil,FoodDemand,FoodDemand,FoodDemand_NonStaples,2065,207.676
Pcal/yr,Reference,Brazil,FoodDemand,FoodDemand,FoodDemand_NonStaples,2070,207.559
Pcal/yr,Reference,Brazil,FoodDemand,FoodDemand,FoodDemand_NonStaples,2075,206.626
Pcal/yr,Reference,Brazil,FoodDemand,FoodDemand,FoodDemand_NonStaples,2080,204.905
Pcal/yr,Reference,Brazil,FoodDemand,FoodDemand,FoodDemand_NonStaples,2085,202.545
Pcal/yr,Reference,Brazil,FoodDemand,FoodDemand,FoodDemand_NonStaples,2090,199.754
Pcal/yr,Reference,Brazil,FoodDemand,FoodDemand,FoodDemand_NonStaples,2095,196.674
Pcal/yr,Reference,Brazil,FoodDemand,FoodDemand,FoodDemand_NonStaples,2100,193.37
Pcal/yr,Reference,Brazil,FoodDemand,FoodDemand,FoodDemand_Staples,1975,50.9861
Pcal/yr,Reference,Brazil,FoodDemand,FoodDemand,FoodDemand_Staples,1990,68.5027
Pcal/yr,Reference,Brazil,FoodDemand,FoodDemand,FoodDemand_Staples,2005,89.6834
Pcal/yr,Reference,Brazil,FoodDemand,FoodDemand,FoodDemand_Staples,2010,87.81
Pcal/yr,Reference,Brazil,FoodDemand,FoodDemand,FoodDemand_Staples,2015,85.7922
Pcal/yr,Reference,Brazil,FoodDemand,FoodDemand,FoodDemand_Staples,2020,88.9913
Pcal/yr,Reference,Brazil,FoodDemand,FoodDemand,FoodDemand_Staples,2025,91.1523
Pcal/yr,Reference,Brazil,FoodDemand,FoodDemand,FoodDemand_Staples,2030,92.6289
Pcal/yr,Reference,Brazil,FoodDemand,FoodDemand,FoodDemand_Staples,2035,93.6871
Pcal/yr,Reference,Brazil,FoodDemand,FoodDemand,FoodDemand_Staples,2040,94.279
Pcal/yr,Reference,Brazil,FoodDemand,FoodDemand,FoodDemand_Staples,2045,94.4224
Pcal/yr,Reference,Brazil,FoodDemand,FoodDemand,FoodDemand_Staples,2050,94.061
Pcal/yr,Reference,Brazil,FoodDemand,FoodDemand,FoodDemand_Staples,2055,93.1543
Pcal/yr,Reference,Brazil,FoodDemand,FoodDemand,FoodDemand_Staples,2060,91.8495
Pcal/yr,Reference,Brazil,FoodDemand,FoodDemand,FoodDemand_Staples,2065,90.1982
Pcal/yr,Reference,Brazil,FoodDemand,FoodDemand,FoodDemand_Staples,2070,88.2459
Pcal/yr,Reference,Brazil,FoodDemand,FoodDemand,FoodDemand_Staples,2075,86.0187
Pcal/yr,Reference,Brazil,FoodDemand,FoodDemand,FoodDemand_Staples,2080,83.6175
Pcal/yr,Reference,Brazil,FoodDemand,FoodDemand,FoodDemand_Staples,2085,81.1073
Pcal/yr,Reference,Brazil,FoodDemand,FoodDemand,FoodDemand_Staples,2090,78.5642
Pcal/yr,Reference,Brazil,FoodDemand,FoodDemand,FoodDemand_Staples,2095,76.0337
Pcal/yr,Reference,Brazil,FoodDemand,FoodDemand,FoodDemand_Staples,2100,73.5379
Pcal/yr,Reference,Canada,FoodDemand,FoodDemand,FoodDemand_NonStaples,1975,16.3277
Pcal/yr,Reference,Canada,FoodDemand,FoodDemand,FoodDemand_NonStaples,1990,20.6267
Pcal/yr,Reference,Canada,FoodDemand,FoodDemand,FoodDemand_NonStaples,2005,25.1027
Pcal/yr,Reference,Canada,FoodDemand,FoodDemand,FoodDemand_NonStaples,2010,24.8584
Pcal/yr,Reference,Canada,FoodDemand,FoodDemand,FoodDemand_NonStaples,2015,26.7666
Pcal/yr,Reference,Canada,FoodDemand,FoodDemand,FoodDemand_NonStaples,2020,28.4412
Pcal/yr,Reference,Canada,FoodDemand,FoodDemand,FoodDemand_NonStaples,2025,30.0852
Pcal/yr,Reference,Canada,FoodDemand,FoodDemand,FoodDemand_NonStaples,2030,31.7569
Pcal/yr,Reference,Canada,FoodDemand,FoodDemand,FoodDemand_NonStaples,2035,33.3832
Pcal/yr,Reference,Canada,FoodDemand,FoodDemand,FoodDemand_NonStaples,2040,34.9889
Pcal/yr,Reference,Canada,FoodDemand,FoodDemand,FoodDemand_NonStaples,2045,36.5627
Pcal/yr,Reference,Canada,FoodDemand,FoodDemand,FoodDemand_NonStaples,2050,38.0965
Pcal/yr,Reference,Canada,FoodDemand,FoodDemand,FoodDemand_NonStaples,2055,39.5736
Pcal/yr,Reference,Canada,FoodDemand,FoodDemand,FoodDemand_NonStaples,2060,41.0466
Pcal/yr,Reference,Canada,FoodDemand,FoodDemand,FoodDemand_NonStaples,2065,42.4411
Pcal/yr,Reference,Canada,FoodDemand,FoodDemand,FoodDemand_NonStaples,2070,43.736
Pcal/yr,Reference,Canada,FoodDemand,FoodDemand,FoodDemand_NonStaples,2075,44.8949
Pcal/yr,Reference,Canada,FoodDemand,FoodDemand,FoodDemand_NonStaples,2080,45.8868
Pcal/yr,Reference,Canada,FoodDemand,FoodDemand,FoodDemand_NonStaples,2085,46.6757
Pcal/yr,Reference,Canada,FoodDemand,FoodDemand,FoodDemand_NonStaples,2090,47.2563
Pcal/yr,Reference,Canada,FoodDemand,FoodDemand,FoodDemand_NonStaples,2095,47.5873
Pcal/yr,Reference,Canada,FoodDemand,FoodDemand,FoodDemand_NonStaples,2100,47.6707
Pcal/yr,Reference,Canada,FoodDemand,FoodDemand,FoodDemand_Staples,1975,8.43069
Pcal/yr,Reference,Canada,FoodDemand,FoodDemand,FoodDemand_Staples,1990,10.1678
Pcal/yr,Reference,Canada,FoodDemand,FoodDemand,FoodDemand_Staples,2005,15.4598
Pcal/yr,Reference,Canada,FoodDemand,FoodDemand,FoodDemand_Staples,2010,15.3115
Pcal/yr,Reference,Canada,FoodDemand,FoodDemand,FoodDemand_Staples,2015,14.237
Pcal/yr,Reference,Canada,FoodDemand,FoodDemand,FoodDemand_Staples,2020,14.9701
Pcal/yr,Reference,Canada,FoodDemand,FoodDemand,FoodDemand_Staples,2025,15.6919
Pcal/yr,Reference,Canada,FoodDemand,FoodDemand,FoodDemand_Staples,2030,16.3509
Pcal/yr,Reference,Canada,FoodDemand,FoodDemand,FoodDemand_Staples,2035,16.9524
Pcal/yr,Reference,Canada,FoodDemand,FoodDemand,FoodDemand_Staples,2040,17.5285
Pcal/yr,Reference,Canada,FoodDemand,FoodDemand,FoodDemand_Staples,2045,18.099
Pcal/yr,Reference,Canada,FoodDemand,FoodDemand,FoodDemand_Staples,2050,18.6675
Pcal/yr,Reference,Canada,FoodDemand,FoodDemand,FoodDemand_Staples,2055,19.2181
Pcal/yr,Reference,Canada,FoodDemand,FoodDemand,FoodDemand_Staples,2060,19.7446
Pcal/yr,Reference,Canada,FoodDemand,FoodDemand,FoodDemand_Staples,2065,20.1977
Pcal/yr,Reference,Canada,FoodDemand,FoodDemand,FoodDemand_Staples,2070,20.581
Pcal/yr,Reference,Canada,FoodDemand,FoodDemand,FoodDemand_Staples,2075,20.8953
Pcal/yr,Reference,Canada,FoodDemand,FoodDemand,FoodDemand_Staples,2080,21.1281
Pcal/yr,Reference,Canada,FoodDemand,FoodDemand,FoodDemand_Staples,2085,21.2685
Pcal/yr,Reference,Canada,FoodDemand,FoodDemand,FoodDemand_Staples,2090,21.3136
Pcal/yr,Reference,Canada,FoodDemand,FoodDemand,FoodDemand_Staples,2095,21.2415
Pcal/yr,Reference,Canada,FoodDemand,FoodDemand,FoodDemand_Staples,2100,21.0563
Pcal/yr,Reference,Central America and Caribbean,FoodDemand,FoodDemand,FoodDemand_NonStaples,1975,12.2096
Pcal/yr,Reference,Central America and Caribbean,FoodDemand,FoodDemand,FoodDemand_NonStaples,1990,17.6149
Pcal/yr,Reference,Central America and Caribbean,FoodDemand,FoodDemand,FoodDemand_NonStaples,2005,27.7527
Pcal/yr,Reference,Central America and Caribbean,FoodDemand,FoodDemand,FoodDemand_NonStaples,2010,36.8303
Pcal/yr,Reference,Central America and Caribbean,FoodDemand,FoodDemand,FoodDemand_NonStaples,2015,43.9758
Pcal/yr,Reference,Central America and Caribbean,FoodDemand,FoodDemand,FoodDemand_NonStaples,2020,47.9558
Pcal/yr,Reference,Central America and Caribbean,FoodDemand,FoodDemand,FoodDemand_NonStaples,2025,52.2798
Pcal/yr,Reference,Central America and Caribbean,FoodDemand,FoodDemand,FoodDemand_NonStaples,2030,56.9647
Pcal/yr,Reference,Central America and Caribbean,FoodDemand,FoodDemand,FoodDemand_NonStaples,2035,61.4543
Pcal/yr,Reference,Central America and Caribbean,FoodDemand,FoodDemand,FoodDemand_NonStaples,2040,65.8167
Pcal/yr,Reference,Central America and Caribbean,FoodDemand,FoodDemand,FoodDemand_NonStaples,2045,69.9715
Pcal/yr,Reference,Central America and Caribbean,FoodDemand,FoodDemand,FoodDemand_NonStaples,2050,73.8007
Pcal/yr,Reference,Central America and Caribbean,FoodDemand,FoodDemand,FoodDemand_NonStaples,2055,77.2336
Pcal/yr,Reference,Central America and Caribbean,FoodDemand,FoodDemand,FoodDemand_NonStaples,2060,80.2507
Pcal/yr,Reference,Central America and Caribbean,FoodDemand,FoodDemand,FoodDemand_NonStaples,2065,82.9579
Pcal/yr,Reference,Central America and Caribbean,FoodDemand,FoodDemand,FoodDemand_NonStaples,2070,85.3524
Pcal/yr,Reference,Central America and Caribbean,FoodDemand,FoodDemand,FoodDemand_NonStaples,2075,87.397
Pcal/yr,Reference,Central America and Caribbean,FoodDemand,FoodDemand,FoodDemand_NonStaples,2080,89.1096
Pcal/yr,Reference,Central America and Caribbean,FoodDemand,FoodDemand,FoodDemand_NonStaples,2085,90.4644
Pcal/yr,Reference,Central America and Caribbean,FoodDemand,FoodDemand,FoodDemand_NonStaples,2090,91.5004
Pcal/yr,Reference,Central America and Caribbean,FoodDemand,FoodDemand,FoodDemand_NonStaples,2095,92.2473
Pcal/yr,Reference,Central America and Caribbean,FoodDemand,FoodDemand,FoodDemand_NonStaples,2100,92.7533
Pcal/yr,Reference,Central America and Caribbean,FoodDemand,FoodDemand,FoodDemand_Staples,1975,18.4841
Pcal/yr,Reference,Central America and Caribbean,FoodDemand,FoodDemand,FoodDemand_Staples,1990,24.9091
Pcal/yr,Reference,Central America and Caribbean,FoodDemand,FoodDemand,FoodDemand_Staples,2005,30.6859
Pcal/yr,Reference,Central America and Caribbean,FoodDemand,FoodDemand,FoodDemand_Staples,2010,35.0233
Pcal/yr,Reference,Central America and Caribbean,FoodDemand,FoodDemand,FoodDemand_Staples,2015,38.1217
Pcal/yr,Reference,Central America and Caribbean,FoodDemand,FoodDemand,FoodDemand_Staples,2020,39.6028
Pcal/yr,Reference,Central America and Caribbean,FoodDemand,FoodDemand,FoodDemand_Staples,2025,40.7704
Pcal/yr,Reference,Central America and Caribbean,FoodDemand,FoodDemand,FoodDemand_Staples,2030,41.6533
Pcal/yr,Reference,Central America and Caribbean,FoodDemand,FoodDemand,FoodDemand_Staples,2035,42.3423
Pcal/yr,Reference,Central America and Caribbean,FoodDemand,FoodDemand,FoodDemand_Staples,2040,42.8097
Pcal/yr,Reference,Central America and Caribbean,FoodDemand,FoodDemand,FoodDemand_Staples,2045,43.0762
Pcal/yr,Reference,Central America and Caribbean,FoodDemand,FoodDemand,FoodDemand_Staples,2050,43.1458
Pcal/yr,Reference,Central America and Caribbean,FoodDemand,FoodDemand,FoodDemand_Staples,2055,43.0344
Pcal/yr,Reference,Central America and Caribbean,FoodDemand,FoodDemand,FoodDemand_Staples,2060,42.7488
Pcal/yr,Reference,Central America and Caribbean,FoodDemand,FoodDemand,FoodDemand_Staples,2065,42.3892
Pcal/yr,Reference,Central America and Caribbean,FoodDemand,FoodDemand,FoodDemand_Staples,2070,41.9701
Pcal/yr,Reference,Central America and Caribbean,FoodDemand,FoodDemand,FoodDemand_Staples,2075,41.4819
Pcal/yr,Reference,Central America and Caribbean,FoodDemand,FoodDemand,FoodDemand_Staples,2080,40.9428
Pcal/yr,Reference,Central America and Caribbean,FoodDemand,FoodDemand,FoodDemand_Staples,2085,40.3439
Pcal/yr,Reference,Central America and Caribbean,FoodDemand,FoodDemand,FoodDemand_Staples,2090,39.7104
Pcal/yr,Reference,Central America and Caribbean,FoodDemand,FoodDemand,FoodDemand_Staples,2095,39.0555
Pcal/yr,Reference,Central America and Caribbean,FoodDemand,FoodDemand,FoodDemand_Staples,2100,38.3969
Pcal/yr,Reference,Central Asia,FoodDemand,FoodDemand,FoodDemand_NonStaples,1975,20.7197
Pcal/yr,Reference,Central Asia,FoodDemand,FoodDemand,FoodDemand_NonStaples,1990,24.5172
Pcal/yr,Reference,Central Asia,FoodDemand,FoodDemand,FoodDemand_NonStaples,2005,24.9824
Pcal/yr,Reference,Central Asia,FoodDemand,FoodDemand,FoodDemand_NonStaples,2010,34.9572
Pcal/yr,Reference,Central Asia,FoodDemand,FoodDemand,FoodDemand_NonStaples,2015,46.0316
Pcal/yr,Reference,Central Asia,FoodDemand,FoodDemand,FoodDemand_NonStaples,2020,50.8035
Pcal/yr,Reference,Central Asia,FoodDemand,FoodDemand,FoodDemand_NonStaples,2025,56.0085
Pcal/yr,Reference,Central Asia,FoodDemand,FoodDemand,FoodDemand_NonStaples,2030,61.0836
Pcal/yr,Reference,Central Asia,FoodDemand,FoodDemand,FoodDemand_NonStaples,2035,65.3291
Pcal/yr,Reference,Central Asia,FoodDemand,FoodDemand,FoodDemand_NonStaples,2040,68.8846
Pcal/yr,Reference,Central Asia,FoodDemand,FoodDemand,FoodDemand_NonStaples,2045,71.6905
Pcal/yr,Reference,Central Asia,FoodDemand,FoodDemand,FoodDemand_NonStaples,2050,73.673
Pcal/yr,Reference,Central Asia,FoodDemand,FoodDemand,FoodDemand_NonStaples,2055,75.065
Pcal/yr,Reference,Central Asia,FoodDemand,FoodDemand,FoodDemand_NonStaples,2060,76.1676
Pcal/yr,Reference,Central Asia,FoodDemand,FoodDemand,FoodDemand_NonStaples,2065,77.1444
Pcal/yr,Reference,Central Asia,FoodDemand,FoodDemand,FoodDemand_NonStaples,2070,77.8474
Pcal/yr,Reference,Central Asia,FoodDemand,FoodDemand,FoodDemand_NonStaples,2075,78.1864
Pcal/yr,Reference,Central Asia,FoodDemand,FoodDemand,FoodDemand_NonStaples,2080,78.2431
Pcal/yr,Reference,Central Asia,FoodDemand,FoodDemand,FoodDemand_NonStaples,2085,78.118
Pcal/yr,Reference,Central Asia,FoodDemand,FoodDemand,FoodDemand_NonStaples,2090,77.9133
Pcal/yr,Reference,Central Asia,FoodDemand,FoodDemand,FoodDemand_NonStaples,2095,77.6574
Pcal/yr,Reference,Central Asia,FoodDemand,FoodDemand,FoodDemand_NonStaples,2100,77.3047
Pcal/yr,Reference,Central Asia,FoodDemand,FoodDemand,FoodDemand_Staples,1975,41.9728
Pcal/yr,Reference,Central Asia,FoodDemand,FoodDemand,FoodDemand_Staples,1990,47.8705
Pcal/yr,Reference,Central Asia,FoodDemand,FoodDemand,FoodDemand_Staples,2005,49.7129
Pcal/yr,Reference,Central Asia,FoodDemand,FoodDemand,FoodDemand_Staples,2010,48.791
Pcal/yr,Reference,Central Asia,FoodDemand,FoodDemand,FoodDemand_Staples,2015,48.4329
Pcal/yr,Reference,Central Asia,FoodDemand,FoodDemand,FoodDemand_Staples,2020,49.6707
Pcal/yr,Reference,Central Asia,FoodDemand,FoodDemand,FoodDemand_Staples,2025,50.4158
Pcal/yr,Reference,Central Asia,FoodDemand,FoodDemand,FoodDemand_Staples,2030,50.8238
Pcal/yr,Reference,Central Asia,FoodDemand,FoodDemand,FoodDemand_Staples,2035,51.1159
Pcal/yr,Reference,Central Asia,FoodDemand,FoodDemand,FoodDemand_Staples,2040,51.3269
Pcal/yr,Reference,Central Asia,FoodDemand,FoodDemand,FoodDemand_Staples,2045,51.3852
Pcal/yr,Reference,Central Asia,FoodDemand,FoodDemand,FoodDemand_Staples,2050,51.2165
Pcal/yr,Reference,Central Asia,FoodDemand,FoodDemand,FoodDemand_Staples,2055,50.8052
Pcal/yr,Reference,Central Asia,FoodDemand,FoodDemand,FoodDemand_Staples,2060,50.188
Pcal/yr,Reference,Central Asia,FoodDemand,FoodDemand,FoodDemand_Staples,2065,49.4742
Pcal/yr,Reference,Central Asia,FoodDemand,FoodDemand,FoodDemand_Staples,2070,48.678
Pcal/yr,Reference,Central Asia,FoodDemand,FoodDemand,FoodDemand_Staples,2075,47.8038
Pcal/yr,Reference,Central Asia,FoodDemand,FoodDemand,FoodDemand_Staples,2080,46.8514
Pcal/yr,Reference,Central Asia,FoodDemand,FoodDemand,FoodDemand_Staples,2085,45.8655
Pcal/yr,Reference,Central Asia,FoodDemand,FoodDemand,FoodDemand_Staples,2090,44.897
Pcal/yr,Reference,Central Asia,FoodDemand,FoodDemand,FoodDemand_Staples,2095,43.9664
Pcal/yr,Reference,Central Asia,FoodDemand,FoodDemand,FoodDemand_Staples,2100,43.0582
Pcal/yr,Reference,China,FoodDemand,FoodDemand,FoodDemand_NonStaples,1975,101.725
Pcal/yr,Reference,China,FoodDemand,FoodDemand,FoodDemand_NonStaples,1990,239.954
Pcal/yr,Reference,China,FoodDemand,FoodDemand,FoodDemand_NonStaples,2005,538.163
Pcal/yr,Reference,China,FoodDemand,FoodDemand,FoodDemand_NonStaples,2010,668.486
Pcal/yr,Reference,China,FoodDemand,FoodDemand,FoodDemand_NonStaples,2015,770.581
Pcal/yr,Reference,China,FoodDemand,FoodDemand,FoodDemand_NonStaples,2020,864.135
Pcal/yr,Reference,China,FoodDemand,FoodDemand,FoodDemand_NonStaples,2025,946.782
Pcal/yr,Reference,China,FoodDemand,FoodDemand,FoodDemand_NonStaples,2030,1004.19
Pcal/yr,Reference,China,FoodDemand,FoodDemand,FoodDemand_NonStaples,2035,1036.3
Pcal/yr,Reference,China,FoodDemand,FoodDemand,FoodDemand_NonStaples,2040,1051.58
Pcal/yr,Reference,China,FoodDemand,FoodDemand,FoodDemand_NonStaples,2045,1053.43
Pcal/yr,Reference,China,FoodDemand,FoodDemand,FoodDemand_NonStaples,2050,1042.63
Pcal/yr,Reference,China,FoodDemand,FoodDemand,FoodDemand_NonStaples,2055,1021.51
Pcal/yr,Reference,China,FoodDemand,FoodDemand,FoodDemand_NonStaples,2060,994.46
Pcal/yr,Reference,China,FoodDemand,FoodDemand,FoodDemand_NonStaples,2065,963.273
Pcal/yr,Reference,China,FoodDemand,FoodDemand,FoodDemand_NonStaples,2070,929.723
Pcal/yr,Reference,China,FoodDemand,FoodDemand,FoodDemand_NonStaples,2075,894.175
Pcal/yr,Reference,China,FoodDemand,FoodDemand,FoodDemand_NonStaples,2080,857.447
Pcal/yr,Reference,China,FoodDemand,FoodDemand,FoodDemand_NonStaples,2085,820.086
Pcal/yr,Reference,China,FoodDemand,FoodDemand,FoodDemand_NonStaples,2090,783.803
Pcal/yr,Reference,China,FoodDemand,FoodDemand,FoodDemand_NonStaples,2095,749.669
Pcal/yr,Reference,China,FoodDemand,FoodDemand,FoodDemand_NonStaples,2100,717.951
Pcal/yr,Reference,China,FoodDemand,FoodDemand,FoodDemand_Staples,1975,550.76
Pcal/yr,Reference,China,FoodDemand,FoodDemand,FoodDemand_Staples,1990,783.611
Pcal/yr,Reference,China,FoodDemand,FoodDemand,FoodDemand_Staples,2005,828.763
Pcal/yr,Reference,China,FoodDemand,FoodDemand,FoodDemand_Staples,2010,846.242
Pcal/yr,Reference,China,FoodDemand,FoodDemand,FoodDemand_Staples,2015,886.738
Pcal/yr,Reference,China,FoodDemand,FoodDemand,FoodDemand_Staples,2020,881.756
Pcal/yr,Reference,China,FoodDemand,FoodDemand,FoodDemand_Staples,2025,873.216
Pcal/yr,Reference,China,FoodDemand,FoodDemand,FoodDemand_Staples,2030,862.345
Pcal/yr,Reference,China,FoodDemand,FoodDemand,FoodDemand_Staples,2035,847.681
Pcal/yr,Reference,China,FoodDemand,FoodDemand,FoodDemand_Staples,2040,828.078
Pcal/yr,Reference,China,FoodDemand,FoodDemand,FoodDemand_Staples,2045,804.026
Pcal/yr,Reference,China,FoodDemand,FoodDemand,FoodDemand_Staples,2050,776.201
Pcal/yr,Reference,China,FoodDemand,FoodDemand,FoodDemand_Staples,2055,745.475
Pcal/yr,Reference,China,FoodDemand,FoodDemand,FoodDemand_Staples,2060,712.697
Pcal/yr,Reference,China,FoodDemand,FoodDemand,FoodDemand_Staples,2065,679.108
Pcal/yr,Reference,China,FoodDemand,FoodDemand,FoodDemand_Staples,2070,645.765
Pcal/yr,Reference,China,FoodDemand,FoodDemand,FoodDemand_Staples,2075,612.875
Pcal/yr,Reference,China,FoodDemand,FoodDemand,FoodDemand_Staples,2080,580.354
Pcal/yr,Reference,China,FoodDemand,FoodDemand,FoodDemand_Staples,2085,548.714
Pcal/yr,Reference,China,FoodDemand,FoodDemand,FoodDemand_Staples,2090,518.89
Pcal/yr,Reference,China,FoodDemand,FoodDemand,FoodDemand_Staples,2095,491.465
Pcal/yr,Reference,China,FoodDemand,FoodDemand,FoodDemand_Staples,2100,466.427
Pcal/yr,Reference,Colombia,FoodDemand,FoodDemand,FoodDemand_NonStaples,1975,6.44687
Pcal/yr,Reference,Colombia,FoodDemand,FoodDemand,FoodDemand_NonStaples,1990,11.2116
Pcal/yr,Reference,Colombia,FoodDemand,FoodDemand,FoodDemand_NonStaples,2005,17.8103
Pcal/yr,Reference,Colombia,FoodDemand,FoodDemand,FoodDemand_NonStaples,2010,23.9176
Pcal/yr,Reference,Colombia,FoodDemand,FoodDemand,FoodDemand_NonStaples,2015,31.381
Pcal/yr,Reference,Colombia,FoodDemand,FoodDemand,FoodDemand_NonStaples,2020,34.1821
Pcal/yr,Reference,Colombia,FoodDemand,FoodDemand,FoodDemand_NonStaples,2025,37.3449
Pcal/yr,Reference,Colombia,FoodDemand,FoodDemand,FoodDemand_NonStaples,2030,40.3518
Pcal/yr,Reference,Colombia,FoodDemand,FoodDemand,FoodDemand_NonStaples,2035,43.2396
Pcal/yr,Reference,Colombia,FoodDemand,FoodDemand,FoodDemand_NonStaples,2040,46.0125
Pcal/yr,Reference,Colombia,FoodDemand,FoodDemand,FoodDemand_NonStaples,2045,48.5975
Pcal/yr,Reference,Colombia,FoodDemand,FoodDemand,FoodDemand_NonStaples,2050,50.941
Pcal/yr,Reference,Colombia,FoodDemand,FoodDemand,FoodDemand_NonStaples,2055,53.0132
Pcal/yr,Reference,Colombia,FoodDemand,FoodDemand,FoodDemand_NonStaples,2060,54.8383
Pcal/yr,Reference,Colombia,FoodDemand,FoodDemand,FoodDemand_NonStaples,2065,56.3832
Pcal/yr,Reference,Colombia,FoodDemand,FoodDemand,FoodDemand_NonStaples,2070,57.6588
Pcal/yr,Reference,Colombia,FoodDemand,FoodDemand,FoodDemand_NonStaples,2075,58.6481
Pcal/yr,Reference,Colombia,FoodDemand,FoodDemand,FoodDemand_NonStaples,2080,59.3437
Pcal/yr,Reference,Colombia,FoodDemand,FoodDemand,FoodDemand_NonStaples,2085,59.7507
Pcal/yr,Reference,Colombia,FoodDemand,FoodDemand,FoodDemand_NonStaples,2090,59.9297
Pcal/yr,Reference,Colombia,FoodDemand,FoodDemand,FoodDemand_NonStaples,2095,59.9078
Pcal/yr,Reference,Colombia,FoodDemand,FoodDemand,FoodDemand_NonStaples,2100,59.7015
Pcal/yr,Reference,Colombia,FoodDemand,FoodDemand,FoodDemand_Staples,1975,8.56683
Pcal/yr,Reference,Colombia,FoodDemand,FoodDemand,FoodDemand_Staples,1990,13.0219
Pcal/yr,Reference,Colombia,FoodDemand,FoodDemand,FoodDemand_Staples,2005,17.6705
Pcal/yr,Reference,Colombia,FoodDemand,FoodDemand,FoodDemand_Staples,2010,16.834
Pcal/yr,Reference,Colombia,FoodDemand,FoodDemand,FoodDemand_Staples,2015,18.2664
Pcal/yr,Reference,Colombia,FoodDemand,FoodDemand,FoodDemand_Staples,2020,19.1992
Pcal/yr,Reference,Colombia,FoodDemand,FoodDemand,FoodDemand_Staples,2025,19.954
Pcal/yr,Reference,Colombia,FoodDemand,FoodDemand,FoodDemand_Staples,2030,20.6232
Pcal/yr,Reference,Colombia,FoodDemand,FoodDemand,FoodDemand_Staples,2035,21.1764
Pcal/yr,Reference,Colombia,FoodDemand,FoodDemand,FoodDemand_Staples,2040,21.6251
Pcal/yr,Reference,Colombia,FoodDemand,FoodDemand,FoodDemand_Staples,2045,21.9786
Pcal/yr,Reference,Colombia,FoodDemand,FoodDemand,FoodDemand_Staples,2050,22.2195
Pcal/yr,Reference,Colombia,FoodDemand,FoodDemand,FoodDemand_Staples,2055,22.3548
Pcal/yr,Reference,Colombia,FoodDemand,FoodDemand,FoodDemand_Staples,2060,22.4089
Pcal/yr,Reference,Colombia,FoodDemand,FoodDemand,FoodDemand_Staples,2065,22.3723
Pcal/yr,Reference,Colombia,FoodDemand,FoodDemand,FoodDemand_Staples,2070,22.2645
Pcal/yr,Reference,Colombia,FoodDemand,FoodDemand,FoodDemand_Staples,2075,22.0887
Pcal/yr,Reference,Colombia,FoodDemand,FoodDemand,FoodDemand_Staples,2080,21.8408
Pcal/yr,Reference,Colombia,FoodDemand,FoodDemand,FoodDemand_Staples,2085,21.5296
Pcal/yr,Reference,Colombia,FoodDemand,FoodDemand,FoodDemand_Staples,2090,21.1824
Pcal/yr,Reference,Colombia,FoodDemand,FoodDemand,FoodDemand_Staples,2095,20.8071
Pcal/yr,Reference,Colombia,FoodDemand,FoodDemand,FoodDemand_Staples,2100,20.4069
Pcal/yr,Reference,EU-12,FoodDemand,FoodDemand,FoodDemand_NonStaples,1975,56.7587
Pcal/yr,Reference,EU-12,FoodDemand,FoodDemand,FoodDemand_NonStaples,1990,64.0024
Pcal/yr,Reference,EU-12,FoodDemand,FoodDemand,FoodDemand_NonStaples,2005,62.9874
Pcal/yr,Reference,EU-12,FoodDemand,FoodDemand,FoodDemand_NonStaples,2010,63.2257
Pcal/yr,Reference,EU-12,FoodDemand,FoodDemand,FoodDemand_NonStaples,2015,63.1383
Pcal/yr,Reference,EU-12,FoodDemand,FoodDemand,FoodDemand_NonStaples,2020,66.5328
Pcal/yr,Reference,EU-12,FoodDemand,FoodDemand,FoodDemand_NonStaples,2025,68.8546
Pcal/yr,Reference,EU-12,FoodDemand,FoodDemand,FoodDemand_NonStaples,2030,70.6164
