Units,scenario,region,sector,year,value
1975$/kg,Scenario 1,Central America and Caribbean,Corn,2025,0.0610148
1975$/kg,Scenario 1,Central America and Caribbean,Corn,2030,0.0611461
1975$/kg,Scenario 1,Central America and Caribbean,Corn,2035,0.0610926
1975$/kg,Scenario 1,Central America and Caribbean,Corn,2040,0.060946
1975$/kg,Scenario 1,Central America and Caribbean,Corn,2045,0.0607934
1975$/kg,Scenario 1,Central America and Caribbean,Corn,2050,0.0605264
1975$/kg,Scenario 1,Central America and Caribbean,Corn,2055,0.0614001
1975$/kg,Scenario 1,Central America and Caribbean,Corn,2060,0.0619876
1975$/kg,Scenario 1,Central America and Caribbean,Corn,2065,0.0624481
1975$/kg,Scenario 1,Central America and Caribbean,Corn,2070,0.0627789
1975$/kg,Scenario 1,Central America and Caribbean,Corn,2075,0.0629989
1975$/kg,Scenario 1,Central America and Caribbean,Corn,2080,0.0632059
1975$/kg,Scenario 1,Central America and Caribbean,Corn,2085,0.0633225
1975$/kg,Scenario 1,Central America and Caribbean,Corn,2090,0.0633307
1975$/kg,Scenario 1,Central America and Caribbean,Corn,2095,0.0633009
1975$/kg,Scenario 1,Central America and Caribbean,Corn,2100,0.0632197
1975$/kg,Scenario 1,Central America and Caribbean,FiberCrop,1975,0.2309
1975$/kg,Scenario 1,Central America and Caribbean,FiberCrop,1990,0.2309
1975$/kg,Scenario 1,Central America and Caribbean,FiberCrop,2005,0.2309
1975$/kg,Scenario 1,Central America and Caribbean,FiberCrop,2010,0.2309
1975$/kg,Scenario 1,Central America and Caribbean,FiberCrop,2015,0.2309
1975$/kg,Scenario 1,Central America and Caribbean,FiberCrop,2020,0.232384
1975$/kg,Scenario 1,Central America and Caribbean,FiberCrop,2025,0.237991
1975$/kg,Scenario 1,Central America and Caribbean,FiberCrop,2030,0.240626
1975$/kg,Scenario 1,Central America and Caribbean,FiberCrop,2035,0.245281
1975$/kg,Scenario 1,Central America and Caribbean,FiberCrop,2040,0.249294
1975$/kg,Scenario 1,Central America and Caribbean,FiberCrop,2045,0.253131
1975$/kg,Scenario 1,Central America and Caribbean,FiberCrop,2050,0.256152
1975$/kg,Scenario 1,Central America and Caribbean,FiberCrop,2055,0.262231
1975$/kg,Scenario 1,Central America and Caribbean,FiberCrop,2060,0.267203
1975$/kg,Scenario 1,Central America and Caribbean,FiberCrop,2065,0.271546
1975$/kg,Scenario 1,Central America and Caribbean,FiberCrop,2070,0.275121
1975$/kg,Scenario 1,Central America and Caribbean,FiberCrop,2075,0.277939
1975$/kg,Scenario 1,Central America and Caribbean,FiberCrop,2080,0.280135
1975$/kg,Scenario 1,Central America and Caribbean,FiberCrop,2085,0.28167
1975$/kg,Scenario 1,Central America and Caribbean,FiberCrop,2090,0.282593
1975$/kg,Scenario 1,Central America and Caribbean,FiberCrop,2095,0.283
1975$/kg,Scenario 1,Central America and Caribbean,FiberCrop,2100,0.282863
1975$/kg,Scenario 1,Central America and Caribbean,FodderGrass,1975,0.0236
1975$/kg,Scenario 1,Central America and Caribbean,FodderGrass,1990,0.0236
1975$/kg,Scenario 1,Central America and Caribbean,FodderGrass,2005,0.0236
1975$/kg,Scenario 1,Central America and Caribbean,FodderGrass,2010,0.0236
1975$/kg,Scenario 1,Central America and Caribbean,FodderGrass,2015,0.0236
1975$/kg,Scenario 1,Central America and Caribbean,FodderGrass,2020,0.0242045
1975$/kg,Scenario 1,Central America and Caribbean,FodderGrass,2025,0.0252705
1975$/kg,Scenario 1,Central America and Caribbean,FodderGrass,2030,0.026129
1975$/kg,Scenario 1,Central America and Caribbean,FodderGrass,2035,0.0270204
1975$/kg,Scenario 1,Central America and Caribbean,FodderGrass,2040,0.0278994
1975$/kg,Scenario 1,Central America and Caribbean,FodderGrass,2045,0.0288268
1975$/kg,Scenario 1,Central America and Caribbean,FodderGrass,2050,0.0297006
1975$/kg,Scenario 1,Central America and Caribbean,FodderGrass,2055,0.0306399
1975$/kg,Scenario 1,Central America and Caribbean,FodderGrass,2060,0.0314729
1975$/kg,Scenario 1,Central America and Caribbean,FodderGrass,2065,0.0322407
1975$/kg,Scenario 1,Central America and Caribbean,FodderGrass,2070,0.0329075
1975$/kg,Scenario 1,Central America and Caribbean,FodderGrass,2075,0.0334739
1975$/kg,Scenario 1,Central America and Caribbean,FodderGrass,2080,0.0339391
1975$/kg,Scenario 1,Central America and Caribbean,FodderGrass,2085,0.0343016
1975$/kg,Scenario 1,Central America and Caribbean,FodderGrass,2090,0.0345689
1975$/kg,Scenario 1,Central America and Caribbean,FodderGrass,2095,0.0347537
1975$/kg,Scenario 1,Central America and Caribbean,FodderGrass,2100,0.0348527
1975$/kg,Scenario 1,Central America and Caribbean,FodderHerb,1975,0.0481
1975$/kg,Scenario 1,Central America and Caribbean,FodderHerb,1990,0.0481
1975$/kg,Scenario 1,Central America and Caribbean,FodderHerb,2005,0.0481
1975$/kg,Scenario 1,Central America and Caribbean,FodderHerb,2010,0.0481
1975$/kg,Scenario 1,Central America and Caribbean,FodderHerb,2015,0.0481
1975$/kg,Scenario 1,Central America and Caribbean,FodderHerb,2020,0.0485243
1975$/kg,Scenario 1,Central America and Caribbean,FodderHerb,2025,0.0497068
1975$/kg,Scenario 1,Central America and Caribbean,FodderHerb,2030,0.0502672
1975$/kg,Scenario 1,Central America and Caribbean,FodderHerb,2035,0.0509313
1975$/kg,Scenario 1,Central America and Caribbean,FodderHerb,2040,0.0515742
1975$/kg,Scenario 1,Central America and Caribbean,FodderHerb,2045,0.0522479
1975$/kg,Scenario 1,Central America and Caribbean,FodderHerb,2050,0.0528397
1975$/kg,Scenario 1,Central America and Caribbean,FodderHerb,2055,0.0535801
1975$/kg,Scenario 1,Central America and Caribbean,FodderHerb,2060,0.0542258
1975$/kg,Scenario 1,Central America and Caribbean,FodderHerb,2065,0.0548077
1975$/kg,Scenario 1,Central America and Caribbean,FodderHerb,2070,0.0552908
1975$/kg,Scenario 1,Central America and Caribbean,FodderHerb,2075,0.0557017
1975$/kg,Scenario 1,Central America and Caribbean,FodderHerb,2080,0.0560521
1975$/kg,Scenario 1,Central America and Caribbean,FodderHerb,2085,0.0563333
1975$/kg,Scenario 1,Central America and Caribbean,FodderHerb,2090,0.0565423
1975$/kg,Scenario 1,Central America and Caribbean,FodderHerb,2095,0.056682
1975$/kg,Scenario 1,Central America and Caribbean,FodderHerb,2100,0.0567381
1975$/kg,Scenario 1,Central America and Caribbean,Fruits,1975,0.1134
1975$/kg,Scenario 1,Central America and Caribbean,Fruits,1990,0.1134
1975$/kg,Scenario 1,Central America and Caribbean,Fruits,2005,0.1134
1975$/kg,Scenario 1,Central America and Caribbean,Fruits,2010,0.1134
1975$/kg,Scenario 1,Central America and Caribbean,Fruits,2015,0.1134
1975$/kg,Scenario 1,Central America and Caribbean,Fruits,2020,0.113406
1975$/kg,Scenario 1,Central America and Caribbean,Fruits,2025,0.113675
1975$/kg,Scenario 1,Central America and Caribbean,Fruits,2030,0.113804
1975$/kg,Scenario 1,Central America and Caribbean,Fruits,2035,0.113982
1975$/kg,Scenario 1,Central America and Caribbean,Fruits,2040,0.114133
1975$/kg,Scenario 1,Central America and Caribbean,Fruits,2045,0.114279
1975$/kg,Scenario 1,Central America and Caribbean,Fruits,2050,0.114388
1975$/kg,Scenario 1,Central America and Caribbean,Fruits,2055,0.11466
1975$/kg,Scenario 1,Central America and Caribbean,Fruits,2060,0.114857
1975$/kg,Scenario 1,Central America and Caribbean,Fruits,2065,0.115014
1975$/kg,Scenario 1,Central America and Caribbean,Fruits,2070,0.115132
1975$/kg,Scenario 1,Central America and Caribbean,Fruits,2075,0.115206
1975$/kg,Scenario 1,Central America and Caribbean,Fruits,2080,0.115259
1975$/kg,Scenario 1,Central America and Caribbean,Fruits,2085,0.11528
1975$/kg,Scenario 1,Central America and Caribbean,Fruits,2090,0.115266
1975$/kg,Scenario 1,Central America and Caribbean,Fruits,2095,0.115233
1975$/kg,Scenario 1,Central America and Caribbean,Fruits,2100,0.115181
1975$/kg,Scenario 1,Central America and Caribbean,Legumes,1975,0.1909
1975$/kg,Scenario 1,Central America and Caribbean,Legumes,1990,0.1909
1975$/kg,Scenario 1,Central America and Caribbean,Legumes,2005,0.1909
1975$/kg,Scenario 1,Central America and Caribbean,Legumes,2010,0.1909
1975$/kg,Scenario 1,Central America and Caribbean,Legumes,2015,0.1909
1975$/kg,Scenario 1,Central America and Caribbean,Legumes,2020,0.188971
1975$/kg,Scenario 1,Central America and Caribbean,Legumes,2025,0.193067
1975$/kg,Scenario 1,Central America and Caribbean,Legumes,2030,0.193807
1975$/kg,Scenario 1,Central America and Caribbean,Legumes,2035,0.197977
1975$/kg,Scenario 1,Central America and Caribbean,Legumes,2040,0.201569
1975$/kg,Scenario 1,Central America and Caribbean,Legumes,2045,0.2051
1975$/kg,Scenario 1,Central America and Caribbean,Legumes,2050,0.207798
1975$/kg,Scenario 1,Central America and Caribbean,Legumes,2055,0.21309
1975$/kg,Scenario 1,Central America and Caribbean,Legumes,2060,0.217186
1975$/kg,Scenario 1,Central America and Caribbean,Legumes,2065,0.220537
1975$/kg,Scenario 1,Central America and Caribbean,Legumes,2070,0.223113
1975$/kg,Scenario 1,Central America and Caribbean,Legumes,2075,0.224904
1975$/kg,Scenario 1,Central America and Caribbean,Legumes,2080,0.226094
1975$/kg,Scenario 1,Central America and Caribbean,Legumes,2085,0.226678
1975$/kg,Scenario 1,Central America and Caribbean,Legumes,2090,0.226638
1975$/kg,Scenario 1,Central America and Caribbean,Legumes,2095,0.226171
1975$/kg,Scenario 1,Central America and Caribbean,Legumes,2100,0.2253
1975$/kg,Scenario 1,Central America and Caribbean,MiscCrop,1975,0.5469
1975$/kg,Scenario 1,Central America and Caribbean,MiscCrop,1990,0.5469
1975$/kg,Scenario 1,Central America and Caribbean,MiscCrop,2005,0.5469
1975$/kg,Scenario 1,Central America and Caribbean,MiscCrop,2010,0.5469
1975$/kg,Scenario 1,Central America and Caribbean,MiscCrop,2015,0.5469
1975$/kg,Scenario 1,Central America and Caribbean,MiscCrop,2020,0.545596
1975$/kg,Scenario 1,Central America and Caribbean,MiscCrop,2025,0.54649
1975$/kg,Scenario 1,Central America and Caribbean,MiscCrop,2030,0.546331
1975$/kg,Scenario 1,Central America and Caribbean,MiscCrop,2035,0.547539
1975$/kg,Scenario 1,Central America and Caribbean,MiscCrop,2040,0.54863
1975$/kg,Scenario 1,Central America and Caribbean,MiscCrop,2045,0.549633
1975$/kg,Scenario 1,Central America and Caribbean,MiscCrop,2050,0.550531
1975$/kg,Scenario 1,Central America and Caribbean,MiscCrop,2055,0.55213
1975$/kg,Scenario 1,Central America and Caribbean,MiscCrop,2060,0.553198
1975$/kg,Scenario 1,Central America and Caribbean,MiscCrop,2065,0.554023
1975$/kg,Scenario 1,Central America and Caribbean,MiscCrop,2070,0.554619
1975$/kg,Scenario 1,Central America and Caribbean,MiscCrop,2075,0.554983
1975$/kg,Scenario 1,Central America and Caribbean,MiscCrop,2080,0.555346
1975$/kg,Scenario 1,Central America and Caribbean,MiscCrop,2085,0.555515
1975$/kg,Scenario 1,Central America and Caribbean,MiscCrop,2090,0.555451
1975$/kg,Scenario 1,Central America and Caribbean,MiscCrop,2095,0.555331
1975$/kg,Scenario 1,Central America and Caribbean,MiscCrop,2100,0.555118
1975$/kg,Scenario 1,Central America and Caribbean,NutsSeeds,1975,0.2983
1975$/kg,Scenario 1,Central America and Caribbean,NutsSeeds,1990,0.2983
1975$/kg,Scenario 1,Central America and Caribbean,NutsSeeds,2005,0.2983
1975$/kg,Scenario 1,Central America and Caribbean,NutsSeeds,2010,0.2983
1975$/kg,Scenario 1,Central America and Caribbean,NutsSeeds,2015,0.2983
1975$/kg,Scenario 1,Central America and Caribbean,NutsSeeds,2020,0.309641
1975$/kg,Scenario 1,Central America and Caribbean,NutsSeeds,2025,0.342623
1975$/kg,Scenario 1,Central America and Caribbean,NutsSeeds,2030,0.358391
1975$/kg,Scenario 1,Central America and Caribbean,NutsSeeds,2035,0.375344
1975$/kg,Scenario 1,Central America and Caribbean,NutsSeeds,2040,0.390239
1975$/kg,Scenario 1,Central America and Caribbean,NutsSeeds,2045,0.404246
1975$/kg,Scenario 1,Central America and Caribbean,NutsSeeds,2050,0.415062
1975$/kg,Scenario 1,Central America and Caribbean,NutsSeeds,2055,0.427644
1975$/kg,Scenario 1,Central America and Caribbean,NutsSeeds,2060,0.436381
1975$/kg,Scenario 1,Central America and Caribbean,NutsSeeds,2065,0.442334
1975$/kg,Scenario 1,Central America and Caribbean,NutsSeeds,2070,0.445894
1975$/kg,Scenario 1,Central America and Caribbean,NutsSeeds,2075,0.447352
1975$/kg,Scenario 1,Central America and Caribbean,NutsSeeds,2080,0.447352
1975$/kg,Scenario 1,Central America and Caribbean,NutsSeeds,2085,0.446034
1975$/kg,Scenario 1,Central America and Caribbean,NutsSeeds,2090,0.443393
1975$/kg,Scenario 1,Central America and Caribbean,NutsSeeds,2095,0.439952
1975$/kg,Scenario 1,Central America and Caribbean,NutsSeeds,2100,0.435657
1975$/kg,Scenario 1,Central America and Caribbean,OilCrop,1975,0.1222
1975$/kg,Scenario 1,Central America and Caribbean,OilCrop,1990,0.1222
1975$/kg,Scenario 1,Central America and Caribbean,OilCrop,2005,0.1222
1975$/kg,Scenario 1,Central America and Caribbean,OilCrop,2010,0.1222
1975$/kg,Scenario 1,Central America and Caribbean,OilCrop,2015,0.1222
1975$/kg,Scenario 1,Central America and Caribbean,OilCrop,2020,0.122707
1975$/kg,Scenario 1,Central America and Caribbean,OilCrop,2025,0.126326
1975$/kg,Scenario 1,Central America and Caribbean,OilCrop,2030,0.127524
1975$/kg,Scenario 1,Central America and Caribbean,OilCrop,2035,0.128979
1975$/kg,Scenario 1,Central America and Caribbean,OilCrop,2040,0.130435
1975$/kg,Scenario 1,Central America and Caribbean,OilCrop,2045,0.132145
1975$/kg,Scenario 1,Central America and Caribbean,OilCrop,2050,0.133291
1975$/kg,Scenario 1,Central America and Caribbean,OilCrop,2055,0.135503
1975$/kg,Scenario 1,Central America and Caribbean,OilCrop,2060,0.136765
1975$/kg,Scenario 1,Central America and Caribbean,OilCrop,2065,0.137526
1975$/kg,Scenario 1,Central America and Caribbean,OilCrop,2070,0.137972
1975$/kg,Scenario 1,Central America and Caribbean,OilCrop,2075,0.138267
1975$/kg,Scenario 1,Central America and Caribbean,OilCrop,2080,0.138638
1975$/kg,Scenario 1,Central America and Caribbean,OilCrop,2085,0.138857
1975$/kg,Scenario 1,Central America and Caribbean,OilCrop,2090,0.138981
1975$/kg,Scenario 1,Central America and Caribbean,OilCrop,2095,0.138974
1975$/kg,Scenario 1,Central America and Caribbean,OilCrop,2100,0.13881
1975$/kg,Scenario 1,Central America and Caribbean,OilPalm,1975,0.0326
1975$/kg,Scenario 1,Central America and Caribbean,OilPalm,1990,0.0326
1975$/kg,Scenario 1,Central America and Caribbean,OilPalm,2005,0.0326
1975$/kg,Scenario 1,Central America and Caribbean,OilPalm,2010,0.0326
1975$/kg,Scenario 1,Central America and Caribbean,OilPalm,2015,0.0326
1975$/kg,Scenario 1,Central America and Caribbean,OilPalm,2020,0.0328204
1975$/kg,Scenario 1,Central America and Caribbean,OilPalm,2025,0.0331804
1975$/kg,Scenario 1,Central America and Caribbean,OilPalm,2030,0.033462
1975$/kg,Scenario 1,Central America and Caribbean,OilPalm,2035,0.0337495
1975$/kg,Scenario 1,Central America and Caribbean,OilPalm,2040,0.0343082
1975$/kg,Scenario 1,Central America and Caribbean,OilPalm,2045,0.0351241
1975$/kg,Scenario 1,Central America and Caribbean,OilPalm,2050,0.0358729
1975$/kg,Scenario 1,Central America and Caribbean,OilPalm,2055,0.0368388
1975$/kg,Scenario 1,Central America and Caribbean,OilPalm,2060,0.0375075
1975$/kg,Scenario 1,Central America and Caribbean,OilPalm,2065,0.0380785
1975$/kg,Scenario 1,Central America and Caribbean,OilPalm,2070,0.0384876
1975$/kg,Scenario 1,Central America and Caribbean,OilPalm,2075,0.0388426
1975$/kg,Scenario 1,Central America and Caribbean,OilPalm,2080,0.0391784
1975$/kg,Scenario 1,Central America and Caribbean,OilPalm,2085,0.0394584
1975$/kg,Scenario 1,Central America and Caribbean,OilPalm,2090,0.0396734
1975$/kg,Scenario 1,Central America and Caribbean,OilPalm,2095,0.039834
1975$/kg,Scenario 1,Central America and Caribbean,OilPalm,2100,0.0399415
1975$/kg,Scenario 1,Central America and Caribbean,OtherGrain,1975,0.0734
1975$/kg,Scenario 1,Central America and Caribbean,OtherGrain,1990,0.0734
1975$/kg,Scenario 1,Central America and Caribbean,OtherGrain,2005,0.0734
1975$/kg,Scenario 1,Central America and Caribbean,OtherGrain,2010,0.0734
1975$/kg,Scenario 1,Central America and Caribbean,OtherGrain,2015,0.0734
1975$/kg,Scenario 1,Central America and Caribbean,OtherGrain,2020,0.072486
1975$/kg,Scenario 1,Central America and Caribbean,OtherGrain,2025,0.0730307
1975$/kg,Scenario 1,Central America and Caribbean,OtherGrain,2030,0.0728079
1975$/kg,Scenario 1,Central America and Caribbean,OtherGrain,2035,0.0733628
1975$/kg,Scenario 1,Central America and Caribbean,OtherGrain,2040,0.0738118
1975$/kg,Scenario 1,Central America and Caribbean,OtherGrain,2045,0.074283
1975$/kg,Scenario 1,Central America and Caribbean,OtherGrain,2050,0.0745745
1975$/kg,Scenario 1,Central America and Caribbean,OtherGrain,2055,0.0760375
1975$/kg,Scenario 1,Central America and Caribbean,OtherGrain,2060,0.0771493
1975$/kg,Scenario 1,Central America and Caribbean,OtherGrain,2065,0.0780869
1975$/kg,Scenario 1,Central America and Caribbean,OtherGrain,2070,0.0787959
1975$/kg,Scenario 1,Central America and Caribbean,OtherGrain,2075,0.0793043
1975$/kg,Scenario 1,Central America and Caribbean,OtherGrain,2080,0.0796711
1975$/kg,Scenario 1,Central America and Caribbean,OtherGrain,2085,0.0798573
1975$/kg,Scenario 1,Central America and Caribbean,OtherGrain,2090,0.0798726
1975$/kg,Scenario 1,Central America and Caribbean,OtherGrain,2095,0.0797684
1975$/kg,Scenario 1,Central America and Caribbean,OtherGrain,2100,0.0795371
1975$/kg,Scenario 1,Central America and Caribbean,Pasture,1975,0.0118
1975$/kg,Scenario 1,Central America and Caribbean,Pasture,1990,0.0118
1975$/kg,Scenario 1,Central America and Caribbean,Pasture,2005,0.0118
1975$/kg,Scenario 1,Central America and Caribbean,Pasture,2010,0.0118
1975$/kg,Scenario 1,Central America and Caribbean,Pasture,2015,0.0118
1975$/kg,Scenario 1,Central America and Caribbean,Pasture,2020,0.0124048
1975$/kg,Scenario 1,Central America and Caribbean,Pasture,2025,0.0134429
1975$/kg,Scenario 1,Central America and Caribbean,Pasture,2030,0.0142964
1975$/kg,Scenario 1,Central America and Caribbean,Pasture,2035,0.015177
1975$/kg,Scenario 1,Central America and Caribbean,Pasture,2040,0.0160475
1975$/kg,Scenario 1,Central America and Caribbean,Pasture,2045,0.016967
1975$/kg,Scenario 1,Central America and Caribbean,Pasture,2050,0.0178408
1975$/kg,Scenario 1,Central America and Caribbean,Pasture,2055,0.0187757
1975$/kg,Scenario 1,Central America and Caribbean,Pasture,2060,0.0196118
1975$/kg,Scenario 1,Central America and Caribbean,Pasture,2065,0.0203872
1975$/kg,Scenario 1,Central America and Caribbean,Pasture,2070,0.0210658
1975$/kg,Scenario 1,Central America and Caribbean,Pasture,2075,0.0216455
1975$/kg,Scenario 1,Central America and Caribbean,Pasture,2080,0.0221235
1975$/kg,Scenario 1,Central America and Caribbean,Pasture,2085,0.0224978
1975$/kg,Scenario 1,Central America and Caribbean,Pasture,2090,0.0227765
1975$/kg,Scenario 1,Central America and Caribbean,Pasture,2095,0.0229727
1975$/kg,Scenario 1,Central America and Caribbean,Pasture,2100,0.0230838
1975$/kg,Scenario 1,Central America and Caribbean,Rice,1975,0.1153
1975$/kg,Scenario 1,Central America and Caribbean,Rice,1990,0.1153
1975$/kg,Scenario 1,Central America and Caribbean,Rice,2005,0.1153
1975$/kg,Scenario 1,Central America and Caribbean,Rice,2010,0.1153
1975$/kg,Scenario 1,Central America and Caribbean,Rice,2015,0.1153
1975$/kg,Scenario 1,Central America and Caribbean,Rice,2020,0.116274
1975$/kg,Scenario 1,Central America and Caribbean,Rice,2025,0.118928
1975$/kg,Scenario 1,Central America and Caribbean,Rice,2030,0.12021
1975$/kg,Scenario 1,Central America and Caribbean,Rice,2035,0.120634
1975$/kg,Scenario 1,Central America and Caribbean,Rice,2040,0.120803
1975$/kg,Scenario 1,Central America and Caribbean,Rice,2045,0.120869
1975$/kg,Scenario 1,Central America and Caribbean,Rice,2050,0.120604
1975$/kg,Scenario 1,Central America and Caribbean,Rice,2055,0.122692
1975$/kg,Scenario 1,Central America and Caribbean,Rice,2060,0.12429
1975$/kg,Scenario 1,Central America and Caribbean,Rice,2065,0.125642
1975$/kg,Scenario 1,Central America and Caribbean,Rice,2070,0.12667
1975$/kg,Scenario 1,Central America and Caribbean,Rice,2075,0.127389
1975$/kg,Scenario 1,Central America and Caribbean,Rice,2080,0.127886
1975$/kg,Scenario 1,Central America and Caribbean,Rice,2085,0.128131
1975$/kg,Scenario 1,Central America and Caribbean,Rice,2090,0.128134
1975$/kg,Scenario 1,Central America and Caribbean,Rice,2095,0.127953
1975$/kg,Scenario 1,Central America and Caribbean,Rice,2100,0.127586
1975$/kg,Scenario 1,Central America and Caribbean,RootTuber,1975,0.1108
1975$/kg,Scenario 1,Central America and Caribbean,RootTuber,1990,0.1108
1975$/kg,Scenario 1,Central America and Caribbean,RootTuber,2005,0.1108
1975$/kg,Scenario 1,Central America and Caribbean,RootTuber,2010,0.1108
1975$/kg,Scenario 1,Central America and Caribbean,RootTuber,2015,0.1108
1975$/kg,Scenario 1,Central America and Caribbean,RootTuber,2020,0.11065
1975$/kg,Scenario 1,Central America and Caribbean,RootTuber,2025,0.110821
1975$/kg,Scenario 1,Central America and Caribbean,RootTuber,2030,0.110778
1975$/kg,Scenario 1,Central America and Caribbean,RootTuber,2035,0.110984
1975$/kg,Scenario 1,Central America and Caribbean,RootTuber,2040,0.111148
1975$/kg,Scenario 1,Central America and Caribbean,RootTuber,2045,0.111305
1975$/kg,Scenario 1,Central America and Caribbean,RootTuber,2050,0.111392
1975$/kg,Scenario 1,Central America and Caribbean,RootTuber,2055,0.111744
1975$/kg,Scenario 1,Central America and Caribbean,RootTuber,2060,0.111992
1975$/kg,Scenario 1,Central America and Caribbean,RootTuber,2065,0.11218500000000001
1975$/kg,Scenario 1,Central America and Caribbean,RootTuber,2070,0.112324
1975$/kg,Scenario 1,Central America and Caribbean,RootTuber,2075,0.112408
1975$/kg,Scenario 1,Central America and Caribbean,RootTuber,2080,0.112459
1975$/kg,Scenario 1,Central America and Caribbean,RootTuber,2085,0.11247
1975$/kg,Scenario 1,Central America and Caribbean,RootTuber,2090,0.112439
1975$/kg,Scenario 1,Central America and Caribbean,RootTuber,2095,0.112383
1975$/kg,Scenario 1,Central America and Caribbean,RootTuber,2100,0.112286
1975$/kg,Scenario 1,Central America and Caribbean,Soybean,1975,0.0896
1975$/kg,Scenario 1,Central America and Caribbean,Soybean,1990,0.0896
1975$/kg,Scenario 1,Central America and Caribbean,Soybean,2005,0.0896
1975$/kg,Scenario 1,Central America and Caribbean,Soybean,2010,0.0896
1975$/kg,Scenario 1,Central America and Caribbean,Soybean,2015,0.0896
1975$/kg,Scenario 1,Central America and Caribbean,Soybean,2020,0.0907447
1975$/kg,Scenario 1,Central America and Caribbean,Soybean,2025,0.0934817
1975$/kg,Scenario 1,Central America and Caribbean,Soybean,2030,0.0942878
1975$/kg,Scenario 1,Central America and Caribbean,Soybean,2035,0.0949661
1975$/kg,Scenario 1,Central America and Caribbean,Soybean,2040,0.0958117
1975$/kg,Scenario 1,Central America and Caribbean,Soybean,2045,0.097037
1975$/kg,Scenario 1,Central America and Caribbean,Soybean,2050,0.097706
1975$/kg,Scenario 1,Central America and Caribbean,Soybean,2055,0.100121
1975$/kg,Scenario 1,Central America and Caribbean,Soybean,2060,0.101804
1975$/kg,Scenario 1,Central America and Caribbean,Soybean,2065,0.103191
1975$/kg,Scenario 1,Central America and Caribbean,Soybean,2070,0.104037
1975$/kg,Scenario 1,Central America and Caribbean,Soybean,2075,0.104715
1975$/kg,Scenario 1,Central America and Caribbean,Soybean,2080,0.105335
1975$/kg,Scenario 1,Central America and Caribbean,Soybean,2085,0.105777
1975$/kg,Scenario 1,Central America and Caribbean,Soybean,2090,0.105937
1975$/kg,Scenario 1,Central America and Caribbean,Soybean,2095,0.105782
1975$/kg,Scenario 1,Central America and Caribbean,Soybean,2100,0.105282
1975$/kg,Scenario 1,Central America and Caribbean,SugarCrop,1975,0.0226
1975$/kg,Scenario 1,Central America and Caribbean,SugarCrop,1990,0.0226
1975$/kg,Scenario 1,Central America and Caribbean,SugarCrop,2005,0.0226
1975$/kg,Scenario 1,Central America and Caribbean,SugarCrop,2010,0.0226
1975$/kg,Scenario 1,Central America and Caribbean,SugarCrop,2015,0.0226
1975$/kg,Scenario 1,Central America and Caribbean,SugarCrop,2020,0.0226353
1975$/kg,Scenario 1,Central America and Caribbean,SugarCrop,2025,0.0229486
1975$/kg,Scenario 1,Central America and Caribbean,SugarCrop,2030,0.0231123
1975$/kg,Scenario 1,Central America and Caribbean,SugarCrop,2035,0.0233621
1975$/kg,Scenario 1,Central America and Caribbean,SugarCrop,2040,0.0236231
1975$/kg,Scenario 1,Central America and Caribbean,SugarCrop,2045,0.0239025
1975$/kg,Scenario 1,Central America and Caribbean,SugarCrop,2050,0.02413
1975$/kg,Scenario 1,Central America and Caribbean,SugarCrop,2055,0.0244463
1975$/kg,Scenario 1,Central America and Caribbean,SugarCrop,2060,0.0246899
1975$/kg,Scenario 1,Central America and Caribbean,SugarCrop,2065,0.0249022
1975$/kg,Scenario 1,Central America and Caribbean,SugarCrop,2070,0.0250753
1975$/kg,Scenario 1,Central America and Caribbean,SugarCrop,2075,0.0252237
1975$/kg,Scenario 1,Central America and Caribbean,SugarCrop,2080,0.0253653
1975$/kg,Scenario 1,Central America and Caribbean,SugarCrop,2085,0.0254983
1975$/kg,Scenario 1,Central America and Caribbean,SugarCrop,2090,0.0256149
1975$/kg,Scenario 1,Central America and Caribbean,SugarCrop,2095,0.0257118
1975$/kg,Scenario 1,Central America and Caribbean,SugarCrop,2100,0.0257773
1975$/kg,Scenario 1,Central America and Caribbean,Vegetables,1975,0.15310000000000001
1975$/kg,Scenario 1,Central America and Caribbean,Vegetables,1990,0.15310000000000001
1975$/kg,Scenario 1,Central America and Caribbean,Vegetables,2005,0.15310000000000001
1975$/kg,Scenario 1,Central America and Caribbean,Vegetables,2010,0.15310000000000001
1975$/kg,Scenario 1,Central America and Caribbean,Vegetables,2015,0.15310000000000001
1975$/kg,Scenario 1,Central America and Caribbean,Vegetables,2020,0.153122
1975$/kg,Scenario 1,Central America and Caribbean,Vegetables,2025,0.153432
1975$/kg,Scenario 1,Central America and Caribbean,Vegetables,2030,0.153604
1975$/kg,Scenario 1,Central America and Caribbean,Vegetables,2035,0.153928
1975$/kg,Scenario 1,Central America and Caribbean,Vegetables,2040,0.15422
1975$/kg,Scenario 1,Central America and Caribbean,Vegetables,2045,0.154503
1975$/kg,Scenario 1,Central America and Caribbean,Vegetables,2050,0.154733
1975$/kg,Scenario 1,Central America and Caribbean,Vegetables,2055,0.155167
1975$/kg,Scenario 1,Central America and Caribbean,Vegetables,2060,0.155515
1975$/kg,Scenario 1,Central America and Caribbean,Vegetables,2065,0.155815
1975$/kg,Scenario 1,Central America and Caribbean,Vegetables,2070,0.156066
1975$/kg,Scenario 1,Central America and Caribbean,Vegetables,2075,0.156262
1975$/kg,Scenario 1,Central America and Caribbean,Vegetables,2080,0.156422
